GT,D,A,E,F
0.046191254,0.05527863,0.05471752,0.04901823,0.046088087
0.048795438,0.05710452,0.050978643,0.053750303,0.043397863
0.057444335,0.062377654,0.081730285,0.057731827,0.048495242
0.064419314,0.05891402,0.107240828,0.075014162,0.060040079
0.07661189,0.061505273,0.106519412,0.103171825,0.0962702
0.08542676,0.07590322,0.124537685,0.109828409,0.107916689
0.089011788,0.08145521,0.118224621,0.113865637,0.098504068
0.08726646,0.08541345,0.115820147,0.10571436,0.091539356
0.082255749,0.09051336,0.088536487,0.094157447,0.092661834
0.078657644,0.08808275,0.089198298,0.088950348,0.084106971
0.07679449,0.08419991,0.10172361,0.089939795,0.074173457
0.075049154,0.08384629,0.077718049,0.085154735,0.075561955
0.075049154,0.057898603,0.075198874,0.076759644,0.064204279
0.073442094,0.05282136,0.076310672,0.08617228,0.076193068
0.066630572,0.066703856,0.071862773,0.07975755,0.075757839
0.05473525,0.06741846,0.057209654,0.06212632,0.058318997
0.04150644,0.046514854,0.047846498,0.04735562,0.038309052
0.026690756,0.010505622,0.03222657,0.03806643,0.034717443
0.012941117,0.002587492,0.014308265,0.03176992,0.025801488
-0.001187908,-0.0204593,-0.003409727,0.014260362,0.013254146
-0.016704143,-0.022299415,-0.031023396,-0.027614366,-0.027294004
-0.030846002,-0.02668929,-0.031023396,-0.043229979,-0.04201364
-0.042150546,-0.05329021,-0.045257516,-0.050482561,-0.045875206
-0.055207485,-0.06611438,-0.07256298,-0.066794461,-0.05484386
-0.068297473,-0.062186755,-0.07939834,-0.084750918,-0.074071132
-0.081376981,-0.06767252,-0.09582258,-0.106619828,-0.089245127
-0.085521132,-0.08419207,-0.10054432,-0.102996014,-0.101107762
-0.077498061,-0.071111985,-0.08131236,-0.112382839,-0.092266197
-0.054891009,-0.093397826,-0.06729293,-0.074286425,-0.067743967
-0.024441001,-0.089469165,-0.055859342,-0.04333253,-0.041568722
-0.009229006,-0.09014707,-0.055468414,-0.027131062,-0.025981124
-0.006725734,-0.08689893,-0.08488027,0.005575928,0.005459659
-0.018152161,-0.07876997,-0.031023396,-0.022257831,-0.018037506
-0.029125501,-0.094522834,-0.031023396,-0.05146208,-0.046502558
-0.033761438,-0.10739267,-0.06896713,-0.06359849,-0.056837496
-0.037822025,-0.10838595,-0.11391983,-0.06250686,-0.050017762
-0.052923203,-0.12689024,-0.06429025,-0.090560074,-0.07306603
-0.073232459,-0.1194348,-0.090485867,-0.099156977,-0.086998211
-0.095334117,-0.19196542,-0.10519775,-0.115902084,-0.112184112
-0.115701616,-0.123109534,-0.123469142,-0.121974732,-0.116314377
-0.130273211,-0.14402439,-0.137075616,-0.150504282,-0.148135701
-0.140716161,-0.1747679,-0.14359832,-0.153587322,-0.141622116
-0.144862324,-0.19609658,-0.178621198,-0.162621468,-0.137939037
-0.144862324,-0.17445605,-0.167246758,-0.173722738,-0.162611793
-0.144330015,-0.18465604,-0.15695763,-0.168522261,-0.152081609
-0.139980027,-0.20538099,-0.199183053,-0.14486472,-0.141698099
-0.13387423,-0.1985913,-0.13849789,-0.14873335,-0.119318903
-0.132645026,-0.16594684,-0.14170669,-0.153768892,-0.147593974
-0.134390354,-0.23150541,-0.16475548,-0.164542188,-0.160053749
-0.140619402,-0.17242081,-0.16871597,-0.167742024,-0.158172605
-0.148080091,-0.18750216,-0.1783552,-0.185881222,-0.18142578
-0.164645563,-0.20205303,-0.21252505,-0.206589876,-0.185483534
-0.178652639,-0.18684937,-0.23737541,-0.207642799,-0.181812154
-0.192924107,-0.20500629,-0.19414707,-0.224137534,-0.187564753
-0.201631265,-0.23592104,-0.20580839,-0.250625321,-0.218745479
-0.209922085,-0.22044818,-0.2112231,-0.24226132,-0.198526894
-0.219066817,-0.2290384,-0.235377124,-0.245504014,-0.237579615
-0.229049177,-0.22334646,-0.2636065,-0.282106284,-0.233215952
-0.234310811,-0.22815578,-0.25372446,-0.247679352,-0.22091362
-0.240416258,-0.2532009,-0.27395996,-0.265734056,-0.252586572
-0.246515308,-0.2646946,-0.25991184,-0.285690276,-0.27434312
-0.250869557,-0.26865575,-0.26512262,-0.258344143,-0.226579912
-0.257405387,-0.2845673,-0.29425174,-0.28183722,-0.247283515
-0.265629757,-0.28925318,-0.31319228,-0.30108055,-0.249552414
-0.273451599,-0.26019073,-0.29103398,-0.285020118,-0.25268588
-0.284016311,-0.30572724,-0.3454385,-0.322027372,-0.282310163
-0.291850988,-0.29309922,-0.32317585,-0.31131157,-0.306126504
-0.294960648,-0.25422546,-0.30592796,-0.30545825,-0.281995912
-0.294590374,-0.29139334,-0.376811,-0.295902589,-0.25131531
-0.291469991,-0.264579,-0.3184608,-0.29756576,-0.280855094
-0.287979335,-0.27081606,-0.31750345,-0.291418429,-0.252406022
-0.287979335,-0.28002253,-0.2946165,-0.309405209,-0.280998188
-0.289724648,-0.24965285,-0.29797086,-0.297087816,-0.258224439
-0.291469991,-0.27034646,-0.3062165,-0.316569562,-0.271899495
-0.296705961,-0.30363825,-0.30727392,-0.303077962,-0.242762158
-0.298451304,-0.29328308,-0.34160098,-0.315614,-0.312175009
-0.30400416,-0.36539623,-0.33194566,-0.31844178,-0.257590476
-0.311293627,-0.28129134,-0.36313403,-0.3445099,-0.327458741
-0.318263692,-0.29419017,-0.40070927,-0.35409433,-0.3057681
-0.328714384,-0.34694183,-0.374524709,-0.3653831,-0.345768192
-0.336022509,-0.34609616,-0.393786418,-0.36586675,-0.350960598
-0.343237971,-0.3634564,-0.365462401,-0.36571062,-0.343324149
-0.349915992,-0.34763536,-0.3573776,-0.3613511,-0.332512415
-0.361231735,-0.34537008,-0.366221071,-0.361833771,-0.336888419
-0.379837188,-0.37001902,-0.44838667,-0.384196315,-0.370293134
-0.398356936,-0.43575737,-0.46104738,-0.401709842,-0.394631911
-0.414647311,-0.43438908,-0.42419457,-0.42312437,-0.3779357
-0.430991649,-0.46801707,-0.492427498,-0.439983068,-0.40990433
-0.443791424,-0.48508394,-0.482747248,-0.484523278,-0.418139318
-0.451403846,-0.47059122,-0.481342322,-0.499845542,-0.418539725
-0.45576177,-0.49408787,-0.5090586,-0.479557681,-0.43753257
-0.459021598,-0.45464697,-0.46351382,-0.490058366,-0.434985334
-0.460766912,-0.49486735,-0.48113993,-0.514495373,-0.471915521
-0.460766912,-0.44862288,-0.47131708,-0.495252423,-0.484955051
-0.45882715,-0.4135648,-0.52375436,-0.514852499,-0.435712093
-0.451663635,-0.4266392,-0.46780697,-0.500718569,-0.432320136
-0.437459388,-0.44245082,-0.5642674,-0.4422371,-0.367091226
-0.418855691,-0.49458033,-0.492582183,-0.44105613,-0.408591395
-0.404560611,-0.4979635,-0.51305604,-0.4612966,-0.403699224
-0.401425719,-0.44809186,-0.417682199,-0.41634703,-0.333692462
-0.405401846,-0.6022741,-0.44233066,-0.4537115,-0.378131481
-0.418150085,-0.60899144,-0.42028743,-0.443538701,-0.435282302
-0.431655132,-0.58907485,-0.45802554,-0.476898834,-0.44204194
-0.446324105,-0.525291,-0.47302585,-0.45545044,-0.419840032
-0.457673508,-0.521195,-0.485750717,-0.503391537,-0.407896941
-0.467001635,-0.48064584,-0.48887956,-0.522521,-0.510407686
-0.475081926,-0.47786117,-0.5062188,-0.523700782,-0.45146007
-0.478437239,-0.47336033,-0.505806378,-0.531643708,-0.451195775
-0.479965538,-0.5168662,-0.5191813,-0.550054016,-0.483125126
-0.479965538,-0.48432636,-0.5498477,-0.554976256,-0.495974612
-0.481799254,-0.48778626,-0.5024865,-0.534235809,-0.49655152
-0.484410305,-0.5301317,-0.501007059,-0.542408439,-0.514914477
-0.488837134,-0.57289237,-0.5115559,-0.528291547,-0.456215688
-0.493928164,-0.518928,-0.524314258,-0.507577658,-0.431862625
-0.497418851,-0.4798873,-0.513824281,-0.497946471,-0.427331343
-0.495673507,-0.50399387,-0.545961315,-0.501315985,-0.440978119
-0.492182851,-0.5022049,-0.512658902,-0.517862942,-0.473405251
-0.490437508,-0.46589693,-0.571711315,-0.528272835,-0.476367071
-0.492182851,-0.5980019,-0.5041868,-0.560341502,-0.537775862
-0.495727989,-0.6874574,-0.53578025,-0.569102918,-0.499750527
-0.502691061,-0.5909218,-0.522292,-0.610009672,-0.537470428
-0.510520025,-0.52318186,-0.5203859,-0.528577089,-0.514170537
-0.51663181,-0.52282304,-0.566662919,-0.560327919,-0.511373961
-0.520986604,-0.4599242,-0.605827157,-0.559058757,-0.477613695
-0.521853447,-0.40831232,-0.584975274,-0.546029244,-0.446081446
-0.524475795,-0.5199563,-0.559044119,-0.583680649,-0.494694563
-0.52883476,-0.49605384,-0.5528099,-0.60943428,-0.52397939
-0.523634854,-0.53312737,-0.553833508,-0.52375376,-0.464815904
-0.511419767,-0.6000415,-0.573407633,-0.539573773,-0.493504999
-0.494006322,-0.47254694,-0.6467874,-0.538580214,-0.435126788
-0.476645431,-0.531925,-0.5013594,-0.513078862,-0.477234305
-0.468660758,-0.4592266,-0.48051304,-0.475976617,-0.382247572
-0.467748225,-0.4261281,-0.514568179,-0.47635058,-0.411568853
-0.462512255,-0.44538483,-0.476405529,-0.46394825,-0.407146696
-0.462512255,-0.44513473,-0.46260905,-0.47246274,-0.384282963
-0.460766912,-0.5167536,-0.534967823,-0.473613443,-0.439851869
-0.460766912,-0.48848876,-0.491300163,-0.505692843,-0.491308492
-0.448120418,-0.43869218,-0.491284675,-0.493360235,-0.411896524
-0.424656755,-0.47810543,-0.47124077,-0.43164195,-0.411187673
-0.396766494,-0.4647563,-0.40114662,-0.4318437,-0.410557204
-0.370610848,-0.40866292,-0.3911593,-0.4268216,-0.353150232
-0.349473647,-0.3435496,-0.390046593,-0.383007833,-0.30952025
-0.333693455,-0.35882962,-0.378538449,-0.37104344,-0.365260851
-0.31788262,-0.38256466,-0.3393427,-0.3708083,-0.33952604
-0.309185591,-0.3526481,-0.3542469,-0.309464333,-0.28130314
-0.307177961,-0.31149215,-0.314106082,-0.30837077,-0.247802483
-0.307177961,-0.3240343,-0.33530807,-0.311721202,-0.307623041
-0.307177961,-0.26119658,-0.34688342,-0.330173022,-0.301111533
-0.302249125,-0.36400467,-0.30555145,-0.33567145,-0.277592205
-0.296705961,-0.41580546,-0.304265022,-0.371873672,-0.343575958
-0.296705961,-0.3635007,-0.3167057,-0.384768722,-0.331120732
-0.296705961,-0.37520796,-0.30771065,-0.301964852,-0.277735526
-0.296705961,-0.29789442,-0.30153686,-0.29970133,-0.284520638
-0.295363174,-0.34018266,-0.298328968,-0.298577448,-0.283795425
-0.285056534,-0.33087057,-0.310487269,-0.28524166,-0.261220367
-0.264159136,-0.33115962,-0.284778401,-0.27394736,-0.253512069
-0.233366229,-0.29174653,-0.24464345,-0.2659913,-0.225922915
-0.206585549,-0.24209954,-0.215440498,-0.208796188,-0.168018634
-0.192222172,-0.22555551,-0.20060621,-0.212683545,-0.171292379
-0.19024089,-0.18723942,-0.20008552,-0.22395052,-0.197694661
-0.191986218,-0.1978877,-0.217675716,-0.19998781,-0.184152272
-0.191986218,-0.19392127,-0.200973616,-0.221139536,-0.180781619
-0.19024089,-0.1762716,-0.20443657,-0.22668724,-0.195553455
-0.186750233,-0.17426495,-0.192915,-0.210659476,-0.199098306
-0.181782164,-0.18658806,-0.188563227,-0.193264837,-0.16851633
-0.164543178,-0.17236975,-0.171702017,-0.171073697,-0.141886319
-0.141581028,-0.16365013,-0.1589733,-0.14602028,-0.136218413
-0.112852284,-0.14605843,-0.1884206,-0.1313191,-0.114877525
-0.09222396,-0.12351464,-0.11895606,-0.10143582,-0.081158908
-0.084368978,-0.12594856,-0.12062522,-0.093279026,-0.079966323
-0.082030475,-0.1554355,-0.12919183,-0.10845814,-0.087763592
-0.085433992,-0.1278709,-0.10309324,-0.12202493,-0.111767789
-0.103163335,-0.21270329,-0.16840407,-0.14557016,-0.121236484
-0.135268688,-0.16837718,-0.14010689,-0.29084828,-0.276144317
-0.174404805,-0.17584838,-0.20821537,-0.18947318,-0.156384491
-0.214340844,-0.24416412,-0.220119408,-0.270027748,-0.260728894
-0.249281501,-0.25225306,-0.26774186,-0.319308753,-0.30206697
-0.270877385,-0.27962023,-0.31518325,-0.307067351,-0.289749489
-0.279252678,-0.24372597,-0.325344746,-0.320910526,-0.267498145
-0.279252678,-0.2526814,-0.288558856,-0.329331446,-0.285224174
-0.273013385,-0.2759178,-0.274745019,-0.291994099,-0.263782956
-0.257619245,-0.26591587,-0.270663509,-0.303962209,-0.294723652
-0.233053727,-0.23313342,-0.249658794,-0.286339984,-0.249958073
-0.197834933,-0.15634185,-0.21267827,-0.254209847,-0.207090673
-0.170001359,-0.15985268,-0.206168318,-0.202768938,-0.17007256
-0.157079637,-0.11226797,-0.220835504,-0.192584674,-0.160073282
-0.159706224,-0.082412705,-0.218519428,-0.227055308,-0.193526152
-0.16406095,-0.08769937,-0.179760991,-0.217938155,-0.211064285
-0.162315622,-0.13409667,-0.189166544,-0.177853924,-0.15942118
-0.156581549,-0.13024475,-0.170835967,-0.184941157,-0.161773762
-0.152291031,-0.12306118,-0.173606461,-0.170893661,-0.14476284
-0.147919172,-0.15894254,-0.164794224,-0.14881738,-0.126758359
-0.137939079,-0.1575077,-0.143045,-0.13985693,-0.134367134
-0.124827342,-0.10419157,-0.157733108,-0.160515993,-0.135537936
-0.118682392,-0.10316014,-0.133961364,-0.165476954,-0.141543568
-0.118682392,-0.08895603,-0.143501694,-0.168159798,-0.144952093
-0.118682392,-0.07333781,-0.145384714,-0.135910024,-0.119160279
-0.120041617,-0.089584514,-0.164737973,-0.139950633,-0.136680416
-0.118682392,-0.048616394,-0.143004814,-0.149273384,-0.127098338
-0.120807051,-0.049602896,-0.127991112,-0.164486732,-0.143008737
-0.128172353,-0.077931345,-0.14240387,-0.163520266,-0.160472924
-0.138241491,-0.07720649,-0.13932036,-0.180667986,-0.156902707
-0.141371667,-0.04177338,-0.162065685,-0.229766611,-0.224359777
-0.136841389,-0.076612785,-0.176355728,-0.25250419,-0.216219396
-0.119578394,-0.08945516,-0.177718648,-0.206005705,-0.190291145
-0.095717846,-0.06714702,-0.138220687,0.020581454,0.016727936
-0.070755963,-0.050530165,-0.072379527,-0.105325597,-0.087978833
-0.045468243,-0.04948862,-0.07337832,-0.049485325,-0.042168848
-0.023149325,-0.06566322,-0.031023396,-0.042663876,-0.042000816
-0.001916505,-0.06188126,-0.032326117,0.040456932,0.036688429
0.01867233,0.003732638,-0.031023396,0.048574913,0.043351269
0.035822302,0.004774781,-0.031023396,0.04152548,0.038621871
0.045947691,-0.056950197,-0.013205666,0.061511625,0.058095128
0.050614547,-0.025416268,-0.00032321,0.065852657,0.061201465
0.050614547,0.00383419,-0.0466316,0.05485901,0.049842158
0.050614547,0.015454533,-0.031023396,0.06472878,0.06254609
0.052894465,0.03839001,0.063218755,0.07946326,0.065481603
0.05785066,0.043514848,0.07024475,0.08823575,0.07436541
0.062191034,0.023128973,0.07731071,0.0816631,0.075489934
0.063098333,0.014868157,0.075257346,0.07514509,0.065526947
0.064577185,0.0275414,0.076859921,0.10015224,0.098979406
0.062612544,0.034433663,-0.030260446,0.08377995,0.07248587
0.061086524,0.040236875,0.100781726,0.107041605,0.100820067
0.059341196,0.053469434,0.074520409,0.08554647,0.072024174
0.057595864,0.05312653,0.071177505,0.060378682,0.05009216
0.053706778,0.046279013,0.06125813,0.060970503,0.050967429
0.045652156,0.018907653,0.05229546,0.070620224,0.057773231
0.032579473,-0.003228141,0.040996382,0.0688141,0.055337978
0.018469381,-0.043387935,0.031683437,0.04241151,0.035448337
0.001278753,-0.06031415,-0.0919608,0.01680981,0.015409575
-0.013561838,-0.0630573,-0.074254155,0.006943259,0.006314107
-0.026811972,-0.06223117,-0.031023396,-0.043119648,-0.036095573
-0.038703973,-0.05698575,-0.046384551,-0.058889063,-0.048278912
-0.04712389,-0.06692797,-0.049708668,-0.079256769,-0.06961097
-0.04712389,-0.06287043,-0.055812407,-0.090936094,-0.086535742
-0.045515519,-0.056513414,-0.107078165,-0.074508889,-0.064215688
-0.046377153,-0.038639054,-0.061730911,-0.069504457,-0.066162298
-0.04712389,-0.04389794,-0.063224385,-0.063575063,-0.057052397
-0.048117991,-0.047880873,-0.065212587,-0.059489679,-0.050171305
-0.050722731,-0.05190046,-0.070422066,-0.061616172,-0.058157306
-0.052359879,-0.067565694,1.8375E-05,-0.063251466,-0.051792045
-0.055850536,-0.06719597,-0.080677675,-0.068528541,-0.06521778
-0.057595864,-0.06537183,-0.084168332,-0.072931003,-0.067133981
-0.057595864,-0.071930334,-0.0715956,-0.074610428,-0.064475616
-0.059341196,-0.07144837,-0.061132304,-0.061970737,-0.051410621
-0.061153956,-0.09963857,-0.086995737,-0.08162044,-0.080760859
-0.062831856,-0.07308732,-0.074019671,-0.064135303,-0.052011141
-0.064577185,-0.07984625,-0.067740829,-0.070118386,-0.057470789
-0.069930986,-0.08111514,-0.090426278,-0.080060338,-0.077777258
-0.07707379,-0.09579308,-0.110765915,-0.09392678,-0.086364996
-0.088272404,-0.08251351,-0.11551005,-0.112448238,-0.111109756
-0.099549457,-0.09133276,-0.104959074,-0.100804634,-0.081107068
-0.107365115,-0.09681034,-0.137671201,-0.1091823,-0.106897376
-0.109955743,-0.114437565,-0.117837396,-0.136226431,-0.133420824
-0.109955743,-0.12996522,-0.112747185,-0.11633019,-0.095362233
-0.108206802,-0.12106344,-0.114474215,-0.12227104,-0.117097173
-0.105586149,-0.12616082,-0.134543117,-0.11033671,-0.104175536
-0.104719758,-0.1128958,-0.130714086,-0.10552668,-0.092495157
-0.106465086,-0.089946106,-0.143053808,-0.11283458,-0.091991359
-0.111656991,-0.0790575,-0.135942651,-0.116689616,-0.100241273
-0.120376484,-0.07570018,-0.14780593,-0.130449431,-0.105983661
-0.130792238,-0.08310339,-0.136546406,-0.14154654,-0.120639022
-0.142153721,-0.119377196,-0.148915883,-0.156023463,-0.144074838
-0.153502199,-0.085364446,-0.184835282,-0.199176537,-0.192340711
-0.16396233,-0.12059218,-0.20869613,-0.179441281,-0.158862335
-0.17097883,-0.12848075,-0.26066184,-0.18093121,-0.150072534
-0.173594082,-0.14752744,-0.22405441,-0.185301744,-0.16808027
-0.181377881,-0.17696212,-0.230409901,-0.20567872,-0.172432301
-0.200250912,-0.2196087,-0.220692994,-0.26397738,-0.21601598
-0.222909245,-0.2110549,-0.22770974,-0.2978979,-0.282140116
-0.248275398,-0.2251094,-0.268049197,-0.30222496,-0.279406129
-0.263344678,-0.23641767,-0.310054057,-0.29143307,-0.274786939
-0.263544708,-0.18648033,-0.283093457,-0.266533287,-0.226997065
-0.260169293,-0.16260839,-0.260727385,-0.302390555,-0.296442201
-0.260054052,-0.18603334,-0.292125254,-0.297372004,-0.239952974
-0.260054052,-0.19760983,-0.273337874,-0.306532204,-0.275471214
-0.263297093,-0.19424732,-0.285911417,-0.313968947,-0.279446464
-0.270236346,-0.22953002,-0.295769521,-0.326989741,-0.265787247
-0.274741268,-0.23124973,-0.290170506,-0.337947066,-0.292192841
-0.27915422,-0.23853175,-0.280304989,-0.349084679,-0.335778081
-0.279956359,-0.23067556,-0.301525919,-0.352462109,-0.32015808
-0.282743335,-0.23932552,-0.32459025,-0.34952928,-0.298099204
-0.285885926,-0.23455276,-0.307038481,-0.340385651,-0.32179085
-0.289724648,-0.22525926,-0.311442796,-0.328634766,-0.289214165
-0.289724648,-0.22853152,-0.304442436,-0.317002796,-0.258278387
-0.289724648,-0.22334808,-0.294353726,-0.307741996,-0.29210919
-0.289724648,-0.22181529,-0.2989758,-0.306811746,-0.248742058
-0.291469991,-0.24824877,-0.30067116,-0.311942522,-0.256112438
-0.298019412,-0.2770152,-0.31319782,-0.339297955,-0.314228343
-0.30999264,-0.27195323,-0.31573597,-0.346808681,-0.283469379
-0.323748365,-0.25498855,-0.331015029,-0.357747849,-0.343829226
-0.337899805,-0.2848394,-0.34331846,-0.37160447,-0.361848635
-0.346214436,-0.25367042,-0.355004531,-0.360377831,-0.310519566
-0.347320527,-0.25489077,-0.366788354,-0.365773254,-0.335501051
-0.345575184,-0.24868454,-0.402341367,-0.363181767,-0.356135892
